potentialid,contract_city,contract_state,address,retailer_id,approval_date,expiry_date,cf_pot_nganh_hang,House_number,Street,Ward,District,City,progress,cleaned_street
1963888,hồ chí minh,quận 1,"sài gòn square 1, 78 - 79 nam kỳ khởi nghĩa, phường bến nghé, quận 1",220101,,2019-08-10,77,77-79,Đường Nam Kỳ Khởi Nghĩa,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nam Kỳ Khởi Nghĩa
603255,hồ chí minh,quận 1,"248/3 nguyễn thái bình, phường 12, quận tân bình",114450,,2018-08-01,77,248/7,Hẻm 248 Nguyễn Thái Bình,Phường 12,Quận Tân Bình,Hồ Chí Minh,True,Đường Nguyễn Thái Bình
10069429,hồ chí minh,quận 1,150/27 nguyễn trãi bến thành quận 01 hồ chí minh,584192,2019-11-30,2024-05-26,77,150/27,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
2238530,hồ chí minh,quận 1,87 nguyễn huệ q1,235777,,2021-07-22,77,87,Đường Nguyễn Huệ,Phường 2,Vĩnh Long,Vĩnh Long,True,Đường Nguyễn Huệ
27184432,hồ chí minh,quận 1,"555 trần hưng đạo, phường cầu kho,  quận 1, tp hồ chí minh",509040,2021-04-27,2023-04-18,11957,555A,Đường Trần Hưng Đạo,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
57576904,hồ chí minh,quận 1,"740 lê trọng tấn  bình hưng hòa, bình tân",200056473,2023-12-23,2024-12-29,61,740,Đường Lê Trọng Tấn,Phường Bình Hưng Hòa,Quận Bình Tân,Hồ Chí Minh,True,Đường Lê Trọng Tấn
52406701,hồ chí minh,quận 1,"khu phố xuân hội, chợ lầu, bắc bình, bình thuận",500280561,2023-08-08,2024-09-10,75,,,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,True,
49872396,hồ chí minh,quận 1,"86 đường 265 kp5, hiệp phú, quận 9, tphcm",500203755,2023-04-28,2025-05-08,65,,,,,,True,
73606,hồ chí minh,quận 1,"chung cư 42 đường nguyễn huệ, q.1
lầu 8, p.85",5342,,2024-07-01,61,,,,,,True,
7765979,hồ chí minh,quận 1,"tầng 1, 207a nguyễn ảnh thủ, phường đa kao, quận 1, thành phố hồ chí minh, việt nam",776966,2022-12-09,2024-02-07,65,1,Đường Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Thủ
9976253,hồ chí minh,quận 1,"68 nguyễn huệ, phường bến nghé, quận 1, tphcm",580671,2019-11-30,2023-02-28,11957,68,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
1585846,hồ chí minh,quận 1,"7c lê thị riêng, phường bến thành, quận 1, thành phố hồ chí minh",755899,2020-08-25,2023-11-25,77,7,Hẻm 9 Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
56043338,hồ chí minh,quận 1,"257a nguyễn biểu , p2 , quận 5 , tp.hồ chí minh",200052157,2023-10-31,2026-01-30,Hair Salon,257A,Đường Nguyễn Biểu,Phường 2,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Biểu
53244687,hồ chí minh,quận 1,"390/34/14 quốc lộ 1a, phường bình hưng hòa b, quận bình tân, thành phố hồ chí minh, việt nam",500304730,2023-08-21,2024-10-25,73,390/34/14,Hẻm 390/34 Quốc Lộ 1A,Phường Bình Hưng Hòa B,Quận Bình Tân,Hồ Chí Minh,True,Quốc Lộ 1A
16985997,hồ chí minh,quận 1,"2a/6 nguyễn thị minh khai , p.đa kao , q1",807791,2020-11-05,2021-12-03,11957,2A/6,Hẻm 19 Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
53919265,hồ chí minh,quận 1,"127 đường quang trung, xuan khanh ninh kiều, cần thơ",500324703,2023-09-13,2024-09-15,Cà phê,127,Đường Quang Trung,Phường Xuân Khánh,Quận Ninh Kiều,Cần Thơ,True,Đường Quang Trung
49088845,hồ chí minh,quận 1,"1157/36 hoàng sa, phường 5,quận tân bình thành phố hồ chí minh",500180935,2023-07-26,2024-08-04,61,1157/36,Đường Hoàng Sa,Phường 5,Quận Tân Bình,Hồ Chí Minh,True,Đường Hoàng Sa
4461493,hồ chí minh,quận 1,"207/12 bis nguyễn văn thủ, đakao q1 hcm",886957,2021-03-05,2022-03-14,3949,207/11,Hẻm 207 Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Thủ
52279320,hồ chí minh,quận 1,21-23 nguyễn thị minh khai - bến nghé - quận  - hồ chí minh,500309928,2023-08-24,2026-02-23,Nhà hàng,21,Đường Nguyễn Thị Minh Khai,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
1784732,hồ chí minh,quận 1,18e lý văn phức.p tân định quận 1,195866,,2020-07-02,67,18A,Đường Lý Văn Phức,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Lý Văn Phức
12303954,hồ chí minh,quận 1,"61/25 cô giang, phường cầu ông lãnh, quận 1",667394,2020-04-25,2021-05-06,9,61/25,Hẻm 61 Cô Giang,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Cô Giang
1694669,hồ chí minh,quận 1,"31 cao bá nhạ, p. nguyễn cư trinh, q.1",202780,,2027-03-11,77,31,Đường Cao Bá Nhạ,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cao Bá Nhạ
20796627,hồ chí minh,quận 1,"7 cộng hòa, p4 , tân bình",851914,2021-01-14,2023-01-06,3949,7,Hẻm 27 Cộng Hòa,Phường 4,Quận Tân Bình,Hồ Chí Minh,True,Đường Cộng Hòa
52224786,hồ chí minh,quận 1,"324/14 phạm văn bạch , p.15, quận tân bình , tp.hcm",500275947,2023-07-21,2025-12-16,77,324/14,Hẻm 324 Phạm Văn Bạch,Phường 15,Quận Tân Bình,Hồ Chí Minh,True,Đường Phạm Văn Bạch
10964139,hồ chí minh,quận 1,số 29 nguyễn khắc nhu - phường cô giang - quận 1 - tp hồ chí minh.,648422,2020-03-20,2024-12-29,11957,57,Đường Nguyễn Khắc Nhu,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Khắc Nhu
23457669,hồ chí minh,quận 1,"31 nguyễn văn giai, đa kao, quận 1, hồ chí minh",1374248,2022-07-05,2024-07-13,61,31,Đường Nguyễn Văn Giai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Giai
38433369,hồ chí minh,quận 1,172 lý tự trọng - phường bến nghé - quận 1 - tp. hồ chí minh,1253792,2022-02-28,2024-06-04,77,172,Đường Lý Tự Trọng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
39689020,hồ chí minh,quận 1,"187/7 điện biên phủ, phường đa kao, quận 1, tp. hồ chí minh",1118465,2022-05-13,2024-05-24,9,187/2A,Đường Điện Biên Phủ,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Điện Biên Phủ
52940561,hồ chí minh,quận 1,"2 nguyễn văn bình, bến nghé, q.1, hcm",500300961,2023-08-25,2024-10-15,69,2,Đường Nguyễn Văn Cừ,Phường Hưng Bình,Vinh,Nghệ An,True,Đường Nguyễn Văn Cừ
417703,hồ chí minh,quận 1,saigon,95755,,2019-05-02,15,,,Saigon,Abou-Charib-II,Abou-Charib-II,True,
12672560,hồ chí minh,quận 1,"77 trần khánh dư, phường tân định, quận 1, thành phố hồ chí minh",683614,2020-05-21,2021-05-20,11957,77,Đường Trần Khánh Dư,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Khánh Dư
50158388,hồ chí minh,quận 1,"18a/68/3 nguyễn thị minh khai, đa kao, q1",200035998,2023-05-13,2025-05-18,Thẩm mỹ viện & Spa,18A/36/3,Hẻm 18A/3 Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Hẻm 18A/3 Nguyễn Thị Minh Khai
10133598,hồ chí minh,quận 1,"số 51 đường yersin, phường cầu ông lãnh, quận 1, thành phố hồ chí minh",590274,2019-12-10,2020-12-09,61,3/51,Hẻm Số 3 Yersin,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Hẻm Số 3 Yersin
37768566,hồ chí minh,quận 1,"tầng 1, số 41 - 47 đông du, phường bến nghé, quận 1, tp hcm",1229655,2022-01-25,2023-06-11,3949,41-47,Đường Đông Du,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đông Du
23837461,hồ chí minh,quận 1,"149 trường chinh, chánh lộ, thành phố quảng ngãi",882744,2021-02-25,2023-03-07,11957,146,Đường Trường Chinh,Phường Chánh Lộ,Quảng Ngãi,Quảng Ngãi,True,Đường Trường Chinh
15035591,hồ chí minh,quận 1,56 hồ tùng mậu - phường bến nghé - quận 1 - tp hồ chí minh.,830135,2020-12-14,2021-12-03,3949,56,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
54001463,hồ chí minh,quận 1,"264 đề thám, phường phạm ngũ lão, q1, hcm",500331377,2023-09-20,2024-09-29,Cà phê,264,Đường Đề Thám,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Đề Thám
59297,hồ chí minh,quận 1,"21 đặng thị nhu, nguyễn thái bình, quận 1, tp. hồ chí minh",12919,,2025-05-22,77,21,Đường Đặng Thị Nhu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Đặng Thị Nhu
49816778,hồ chí minh,quận 1,toà vinhome.s107 – nguyễn xiễn – quận 9 – hồ chí minh,500202199,2023-05-09,2025-05-25,15,,,,,,True,
11251350,hồ chí minh,quận 1,"29 lê duẩn , phường bến nghé , quận 1 , thành phố hồ chí minh",676544,2020-05-12,2021-05-11,3949,29,Đường Lê Duẩn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Duẩn
38395498,hồ chí minh,quận 1,"36 đường đặng tất , tân định, q.1 hcm",1256585,2022-02-26,2025-04-23,65,36,Đường Đặng Tất,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Đặng Tất
62233,hồ chí minh,quận 1,tphcm,500372639,2023-11-15,2024-11-25,Nhà hàng,,,,,,True,
47804206,hồ chí minh,quận 1,"22 trương văn hải, p hiệp phú, tp thủ đức, tp hcm",500139681,2023-02-28,2025-05-26,9,20,Đường Trương Văn Hải,Phường Hiệp Phú,Thủ Đức,Hồ Chí Minh,True,Đường Trương Văn Hải
36624198,hồ chí minh,quận 1,"32 đường số 8b , p.bình trị đông b , quận bình tân , tp.hồ chí minh",500149754,2023-03-09,2024-03-12,61,32,Đường Số 7,Phường Bình Trị Đông B,Quận Bình Tân,Hồ Chí Minh,True,Đường Số 7
54802484,hồ chí minh,quận 1,"ấp tân viên, thành thới b, mỏ cày nam, bến tre",500345790,2023-10-10,2024-10-09,Quán ăn,,,Xã Thành Thới B,Huyện Mỏ Cày Nam,Bến Tre,True,
22436,hồ chí minh,quận 1,"84 lê thị riêng, phường bến thành, quận 1, tp. hcm",4501,,2016-07-30,11957,84,Đường Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
3312804,hồ chí minh,quận 1,"63/19 nguyễn hữu cầu, phường tân định, quận 1, thành phố hồ chí minh",288090,2018-06-07,2020-09-06,77,63/19,Hẻm 63 Nguyễn Hữu Cầu,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Hữu Cầu
41213255,hồ chí minh,quận 1,"140 nguyễn trãi , phường phạm ngũ lão , quận 1 , tphcm",1372994,2022-07-05,2025-10-03,77,155,Đường Nguyễn Trãi,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
7179539,hồ chí minh,quận 1,"lầu 1. số 7 trần nhật duật, phường tân định, quận 1, tphcm",465554,2019-06-30,2020-06-30,77,7,Đường Trần Nhật Duật,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Nhật Duật
1984098,hồ chí minh,quận 1,600/27 quang trung,219053,,2021-09-30,77,600/6,Hẻm 600 Quang Trung,Phường 11,Quận Gò Vấp,Hồ Chí Minh,True,Đường Quang Trung
5788318,hồ chí minh,quận 1,"55/52 tây lân, bình trị đông a, bình tân, hồ chí minh",500112919,2023-02-03,2024-02-02,77,55/49,Hẻm 55 Tây Lan,Phường Bình Trị Đông A,Quận Bình Tân,Hồ Chí Minh,True,Đường Tây Lan
38686470,hồ chí minh,quận 1,"37/3 mạc đĩnh chi, phường đa kao, quận 1, thành phố hồ chí minh",1267499,2022-03-11,2023-03-07,3949,37A/7,Hẻm 37A Mạc Đĩnh Chi,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Mạc Đĩnh Chi
14357343,hồ chí minh,quận 1,"tầng 19, tòa nhà indochina, số 4 nguyễn đình chiểu, phường đa kao, quận 1, hồ chí minh",753674,2020-08-25,2024-02-24,63,4,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
41544567,hồ chí minh,quận 1,"7-39,naka 1 chome  ,343-0115 saitamaken ,satte-shi japan",1385066,2022-07-19,2024-07-15,61,,,,幸手市,,True,
104780,hồ chí minh,quận 1,"10 trịnh văn cấn, phường cầu ông lãnh, quận 1, tp. hồ chí minh.",45421,,2017-10-31,61,4,Đường Trịnh Văn Cấn,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Trịnh Văn Cấn
13667671,hồ chí minh,quận 1,"231 - 233 lê thánh tôn , phường bến thành, quận 1, thành phố hồ chí minh",711982,2020-06-25,2024-07-04,11957,231-233,Đường Lê Thánh Tôn,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
8115199,hồ chí minh,quận 1,"258/59b trần hưng đạo, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh",503276,2019-09-17,2020-06-18,67,258/58,Hẻm 258 Trần Hưng Đạo,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
49103398,hồ chí minh,quận 1,"128 phú thọ hoà, phú thọ hoà, tân phú",500182188,2023-04-06,2024-04-03,77,128,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa,Quận Tân Phú,Hồ Chí Minh,True,Đường Phú Thọ Hòa
1499727,hồ chí minh,quận 1,"tk 28/21 nguyễn cảnh chân, phường cầu kho, quận 1, tp hồ chí minh",500140680,2023-02-28,2024-06-10,77,28/21,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
21150871,hồ chí minh,quận 1,"21 nguyễn văn tráng, p. bến thành, q.1, hcm",855476,2021-02-19,2022-02-18,77,21,Đường Nguyễn Văn Tráng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Tráng
50547903,hồ chí minh,quận 1,"562 quách điêu, vĩnh lôc a, bình chánh, hcm",500237771,2023-06-08,2025-06-16,3472,F7/517,Đường Quách Điêu,Xã Vĩnh Lộc A,Huyện Bình Chánh,Hồ Chí Minh,True,Đường Quách Điêu
48767209,hồ chí minh,quận 1,"173/130 an dương vương, an lạc, bình tân, hcm",500166082,2023-03-27,2025-03-25,61,173/129,Hẻm 173 An Dương Vương,Phường An Lạc,Quận Bình Tân,Hồ Chí Minh,True,Đường An Dương Vương
57605850,hồ chí minh,quận 1,"211 nguyễn hữu thọ, ngũ hành sơn, đà nẵng",200056556,2023-12-23,2024-12-22,Thẩm mỹ viện & Spa,,Đường Nguyễn Hữu Thọ,Phường Hòa Quý,Quận Ngũ Hành Sơn,Đà Nẵng,True,Đường Nguyễn Hữu Thọ
57311793,hồ chí minh,quận 1,"8 phùng khắc khoan, phường đa kao, quận 1, hcm",500408397,2023-12-14,2025-02-11,77,8,Đường Phùng Khắc Khoan,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Phùng Khắc Khoan
4939805,hồ chí minh,quận 1,"28 lý tự trọng, phường bến nghé, quận 1",359100,2018-11-28,2028-12-02,77,28,Đường Lý Tự Trọng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
9555352,hồ chí minh,quận 1,"191-193 bùi viện, phường phạm ngũ lão, quận 1, thành phố hồ chí minh",563922,2019-11-12,2022-05-20,3949,191-193,Đường Bùi Viện,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Bùi Viện
4720340,hồ chí minh,quận 1,"223/4a phạm viết chánh, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh",347700,2018-11-21,2022-06-04,11957,223/3A,Hẻm 223 Phạm Viết Chánh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Phạm Viết Chánh
47446857,hồ chí minh,quận 1,"47 trương định, phường bến nghé, quận 1",200029930,2023-02-28,2025-05-28,Nails Mi,47,Đường Trương Định,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Trương Định
221298,hồ chí minh,quận 1,"22 lê thị riêng
33 bạch mai",62438,,2026-03-14,77,22,Đường Lê Thị Riêng,Phường Ea Tam,Buôn Ma Thuột,Đắk Lắk,True,Đường Lê Thị Riêng
35990913,hồ chí minh,quận 1,"214 trần quang khải, phường tân định, quận 1, thành phố hồ chí minh",1154924,2021-10-30,2022-11-09,3949,214,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
48294177,hồ chí minh,quận 1,"51 trần huy liệu ,phước nguyễn , bà rịa , brvt",500157451,2023-03-15,2025-06-13,77,45,Đường Trần Huy Liệu,Phường Phước Nguyên,Bà Rịa,Bà Rịa-Vũng Tàu,True,Đường Trần Huy Liệu
47918691,hồ chí minh,quận 1,"03-05 nguyễn trãi, k1, p1, tp sóc trăng, sóc trăng",500327858,2023-09-30,2025-09-14,73,,Đường Nguyễn Trãi,Phường 1,Sóc Trăng,Sóc Trăng,True,Đường Nguyễn Trãi
48791560,hồ chí minh,quận 1,"16b/4 nguyễn du, kp bình đáng, bình hòa, thuận an, bình dương",500170928,2023-03-25,2025-03-24,77,16K/3,Đường Nguyễn Du,Phường Bình Hòa,Thuận An,Bình Dương,True,Đường Nguyễn Du
4632472,hồ chí minh,quận 1,"18, nguyễn thái bình, phường nguyễn thái bình, quận 1, tp. hồ chí minh",344317,2018-10-31,2023-11-17,63,18,Hẻm 55 Đường Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thái Bình
48704980,hồ chí minh,quận 1,13/39 đinh đức thiện ấp 4 huyện bình chánh thành phố hồ chí minh,500219223,2023-05-25,2025-05-27,65,4/2,Đường Đinh Đức Thiện,Xã Tân Quý Tây,Huyện Bình Chánh,Hồ Chí Minh,True,Đường Đinh Đức Thiện
5468277,hồ chí minh,quận 1,"33 lưu văn lang, phường bến thành, quận 1, thành phố hồ chí minh",381812,2019-01-16,2021-01-25,77,33,Đường Lưu Văn Lang,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lưu Văn Lang
57301589,hồ chí minh,quận 1,"237 trần văn đang, phường 11, quận 03, thành phố hồ chí minh",500401606,2023-12-12,2025-02-11,15,237,Đường Trần Văn Đang,Phường 11,Quận 3,Hồ Chí Minh,True,Đường Trần Văn Đang
15469721,hồ chí minh,quận 1,"58 trần quang khải,phường tân định , quận 1",768373,2020-09-14,2022-12-11,11957,58,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
17860813,hồ chí minh,quận 1,"159 hoàng sa, p. tân định, quận 1",810392,2020-11-11,2021-11-06,3949,157,Đường Hoàng Sa,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Hoàng Sa
50012153,hồ chí minh,quận 1,"số 18, đường số 53, kdc văn minh, an phú, thủ đức, hồ chí minh",500208434,2023-05-09,2024-05-05,Bida,18,Đường Số 5,Phường An Phú,Thủ Đức,Hồ Chí Minh,True,Đường Số 5
9729815,hồ chí minh,quận 1,"2a/5 nguyen thi minh khai, phường đa kao , quận 1, thành phố hồ chí minh",571970,2019-11-12,2021-11-11,73,2A4,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
6724413,hồ chí minh,quận 1,"184a/84 nguyễn thị minh khai, phường đakao, quận 1, hồ chí minh",453375,2019-05-23,2020-05-21,63922,,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
49265022,hồ chí minh,quận 1,"39a đặng tất, phường tân định, quận 1, tp. hồ chí minh",200053555,2023-11-20,2026-05-29,Thẩm mỹ viện & Spa,39A,Đường Đặng Tất,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Đặng Tất
5117171,hồ chí minh,quận 1,"5/5e lê thị riêng, phường bến thành, quận 1, tp.hcm",367556,2018-12-28,2020-04-25,3949,5/5E,Hẻm 5 Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
47906313,hồ chí minh,quận 1,"số 2bis nguyễn thị minh khai, phường đa kao, quận 1, thành phố hồ chí minh, việt nam",500158658,2023-03-27,2024-03-20,61,2BIS,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
48952402,hồ chí minh,quận 1,"đồng hóa, tuyên hóa, quảng bình",200032916,2023-04-05,2025-06-30,Hair Salon,,,Xã Đồng Hóa,Huyện Tuyên Hóa,Quảng Bình,True,
43401761,hồ chí minh,quận 1,"4a phạm ngọc thạch, phường bến nghé, quận 1, tp.hcm",1473134,2022-09-20,2023-09-21,3949,4A,Đường Phạm Ngọc Thạch,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngọc Thạch
51006118,hồ chí minh,quận 1,"283/14 phạm ngũ lão, p. phạm ngũ lão, q1, hcm",500238252,2023-06-13,2024-06-16,Giặt là,283/14,Hẻm 35 Phạm Ngũ Lão,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngũ Lão
110093,hồ chí minh,quận 1,"9 đường số 12 , khu him lam, tân hưng, q7, hcm",200052684,2023-11-14,2024-11-08,Thẩm mỹ viện & Spa,,,,,,True,
49306742,hồ chí minh,quận 1,a8/10 ql50- tổ 69 ấp 2- hình hưng- bính chánh- hcm,500186936,2023-04-12,2025-04-10,71,,,,,,True,
48896564,hồ chí minh,quận 1,"69 tôn thất đạm, phường bến nghé, quận 1, tp. hcm",500174114,2023-04-25,2024-04-25,Cà phê,69,Đường Tôn Thất Đạm,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Đạm
58060071,hồ chí minh,quận 1,"2d nguyễn thành ý, p. đakao, q1, tphcm",500424656,2023-12-30,2024-12-30,Trà sữa/Đồ uống,2D,Đường Nguyễn Thành Ý,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thành Ý
127012,hồ chí minh,quận 1,7a lê thị riêng p bến thành,201252,,2017-09-06,77,7,Hẻm 9 Lê Thị Riêng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thị Riêng
207731,hồ chí minh,quận 1,8 trịnh hoài đức phường 1 quận bình thạnh,414037,2019-03-18,2020-03-18,77,8,Đường Trịnh Hoài Đức,Phường 1,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Trịnh Hoài Đức
23843025,hồ chí minh,quận 1,"247/39 hoàng hoa thám, phường 5, phú nhuận",881537,2021-03-02,2024-02-27,77,,Hẻm 247 Hoàng Hoa Thám,Phường 5,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Hoàng Hoa Thám
48043085,hồ chí minh,quận 1,"23/2 ấp xương hòa ii, thới thạnh, thanh phú, bến tre",500140159,2023-02-28,2024-04-25,Bar/Pub/Club,,,Xã Thới Thạnh,Huyện Thạnh Phú,Bến Tre,True,
17346739,hồ chí minh,quận 1,"183 lê thánh tôn, phường bến thành, quận 1, tp. hồ chí minh",814851,2020-11-14,2021-11-12,3949,183,Đường Lê Thánh Tôn,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
944710,hồ chí minh,quận 1,"p1.02, lầu 1, viet nam business center, số 57-59 hồ tùng mậu, phường bến nghé",143074,,2019-03-02,19,57-59,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
23150,hồ chí minh,quận 1,"1b, tôn thất tùng, phường phạm ngũ lão, quận 1, hồ chí minh",16262,,2020-01-22,19,1,Hẻm 15 Đường Tôn Thất Tùng,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Tùng
5867235,hồ chí minh,quận 1,"94 pasteur, bến nghé",404733,2019-03-19,2021-09-10,3949,94,Đường Pasteur,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Pasteur
418177,hồ chí minh,quận 1,"524/1 huỳnh tấn phát, bình thuận, quận 7",95790,,2017-12-23,77,,Hẻm 1 Huỳnh Tấn Phát,Phường Bình Thuận,Quận 7,Hồ Chí Minh,True,Đường Huỳnh Tấn Phát
44770083,hồ chí minh,quận 1,"251 nguyễn công trứ, phường nguyễn thái bình, quận 1, thành phố hồ chí minh",500009440,2022-11-29,2024-05-30,77,249,Đường Nguyễn Công Trứ,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Công Trứ
42834287,hồ chí minh,quận 1,warszawa,1440987,2022-08-31,2024-09-06,15,,,,Warszawa,Warszawa,True,
42390779,hồ chí minh,quận 1,"số 56 mạc đỉnh chi,phường đakao, quận 1, tp hồ chí minh",1415646,2022-08-15,2023-08-12,3949,56,Đường Mạc Đĩnh Chi,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Mạc Đĩnh Chi
47384311,hồ chí minh,quận 1,"tổ 6, khu 3, đường nguyễn hữu cảnh,tt.tân phú, tân phú, đồng nai",500127424,2023-02-16,2025-05-13,61,3,Đường Nguyễn Tất Thành,Thị Trấn Tân Phú,Huyện Tân Phú,Đồng Nai,True,Đường Nguyễn Tất Thành
47013296,hồ chí minh,quận 1,"45 đinh tiên hoàng, phường bến nghé",500182489,2023-01-19,2025-04-02,3949,45,Đường Đinh Tiên Hoàng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
6814773,hồ chí minh,quận 1,"54/8 trần quang khải, phường tân định, quận 1, tphcm",551967,2019-10-14,2020-10-14,77,54/8,Hẻm 54 Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
48366589,hồ chí minh,quận 1,"2082 vĩnh lộc, xã vĩnh lộc b, huyện bình chánh, thành phố hồ chí minh, việt nam",500369018,2023-11-16,2026-05-02,69,2082,Đường Vĩnh Lộc,Xã Vĩnh Lộc A,Huyện Bình Chánh,Hồ Chí Minh,True,Đường Vĩnh Lộc
